school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Total,Grades
GP,M,16,U,GT3,T,4,3,health,services,reputation,mother,0,4,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,2,1,19,19,20,58,Excellent
GP,M,15,U,GT3,T,4,2,teacher,other,home,mother,0,2,0,no,yes,yes,no,yes,yes,no,no,4,3,3,2,2,5,1,15,15,14,44,Very Good
GP,F,15,U,GT3,T,4,4,services,teacher,other,father,0,2,1,yes,yes,no,yes,no,yes,yes,no,4,4,4,1,1,3,1,7,7,7,21,Fail
GP,F,16,U,LE3,T,2,2,services,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,2,3,4,1,12,13,13,38,Good
GP,F,15,U,LE3,T,4,2,health,other,other,mother,0,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,5,1,11,13,13,37,Good
GP,M,15,U,LE3,A,4,2,health,health,other,father,1,1,1,no,no,no,no,yes,yes,no,no,5,5,5,3,4,5,1,11,11,10,32,Satisfied
GP,F,15,U,GT3,T,4,4,services,services,course,mother,0,1,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,2,3,5,0,8,10,11,29,Satisfied
GP,F,15,U,LE3,A,3,3,other,other,other,mother,0,1,0,no,no,yes,no,yes,yes,yes,no,5,3,4,3,4,1,1,10,13,13,36,Good
GP,F,16,U,GT3,A,2,1,other,other,other,mother,0,2,0,no,no,yes,yes,yes,yes,yes,yes,5,3,4,1,1,2,1,8,9,10,27,Satisfied
GP,F,15,U,GT3,A,4,3,services,services,reputation,mother,0,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,1,0,14,15,15,44,Very Good
GP,M,15,U,GT3,T,4,4,teacher,health,reputation,mother,0,2,0,no,yes,no,yes,yes,yes,no,no,3,2,2,1,1,5,1,14,15,15,44,Very Good
GP,M,15,U,LE3,T,1,2,other,at_home,home,father,0,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,1,9,10,9,28,Satisfied
GP,F,16,U,GT3,T,4,2,services,other,course,mother,0,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,5,1,15,16,16,47,Excellent
GP,F,16,R,GT3,T,4,4,health,teacher,other,mother,0,2,0,no,yes,no,yes,yes,yes,no,no,2,4,4,2,3,4,1,10,11,11,32,Satisfied
GP,F,16,U,GT3,T,1,1,services,services,course,father,1,1,0,yes,yes,no,yes,no,yes,yes,yes,5,5,5,3,4,5,1,10,8,11,29,Satisfied
GP,F,16,U,LE3,T,1,2,other,services,reputation,father,0,2,0,yes,no,no,yes,yes,yes,yes,no,4,4,3,1,1,1,1,8,10,9,27,Satisfied
GP,F,16,U,GT3,T,4,3,teacher,health,home,mother,0,3,0,yes,yes,yes,yes,yes,yes,yes,no,3,4,4,2,4,4,1,10,9,9,28,Satisfied
GP,F,15,U,LE3,T,4,3,services,services,reputation,father,0,2,0,yes,no,no,yes,yes,yes,yes,yes,4,4,4,2,4,2,0,10,10,10,30,Satisfied
GP,F,16,U,LE3,T,4,3,teacher,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,2,1,1,16,15,15,46,Excellent
GP,M,15,U,GT3,A,4,4,other,services,reputation,mother,0,4,0,no,yes,no,yes,no,yes,yes,yes,1,3,3,3,4,3,1,13,13,12,38,Good
GP,F,16,U,GT3,T,3,1,services,other,course,mother,0,4,0,yes,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,5,1,7,7,6,20,Fail
GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,no,4,1,3,1,3,4,1,8,9,8,25,Satisfied
GP,F,15,R,LE3,T,3,1,other,other,reputation,father,1,4,0,no,yes,no,no,no,yes,yes,no,4,4,2,2,3,3,1,16,16,16,48,Excellent
GP,M,16,U,GT3,T,3,1,other,other,reputation,father,1,4,0,no,yes,yes,no,yes,yes,yes,no,4,3,2,1,1,5,0,13,15,15,43,Very Good
GP,M,15,U,GT3,T,4,2,other,other,course,mother,0,4,0,no,no,no,no,yes,yes,yes,no,3,3,3,1,1,3,0,10,10,10,30,Satisfied
GP,F,15,R,GT3,T,1,1,other,other,reputation,mother,0,2,1,yes,yes,no,no,no,yes,yes,yes,3,3,4,2,4,5,1,8,6,5,19,Fail
GP,M,16,U,GT3,T,3,1,other,other,reputation,mother,0,1,0,no,no,no,yes,yes,yes,no,no,5,3,2,2,2,5,1,12,12,14,38,Good
GP,M,15,U,GT3,T,4,3,teacher,other,home,mother,0,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,2,3,5,1,9,9,10,28,Satisfied
GP,M,15,U,GT3,T,4,1,teacher,other,course,mother,1,4,0,no,no,no,yes,yes,yes,yes,no,3,4,3,1,1,1,1,11,11,10,32,Satisfied
GP,F,16,U,GT3,T,2,2,other,other,reputation,mother,0,4,0,no,no,yes,no,yes,yes,yes,yes,5,2,3,1,3,3,0,11,11,11,33,Satisfied
GP,M,17,U,GT3,T,2,1,other,other,home,mother,1,1,1,yes,yes,no,yes,yes,no,yes,no,4,5,1,1,1,3,1,8,8,10,26,Satisfied
GP,F,16,U,GT3,T,3,4,at_home,other,course,mother,0,2,0,no,yes,no,no,yes,yes,yes,no,2,4,3,1,2,3,1,5,5,5,15,Fail
GP,M,15,U,GT3,T,2,3,other,services,course,father,0,1,0,yes,yes,yes,yes,no,yes,yes,yes,3,2,2,1,3,3,1,10,12,12,34,Good
GP,M,15,U,GT3,T,2,3,other,other,home,mother,0,3,0,yes,no,yes,no,no,yes,yes,no,5,3,2,1,2,5,1,11,10,11,32,Satisfied
GP,F,15,U,LE3,T,3,2,services,other,reputation,mother,0,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,1,1,5,1,7,6,6,19,Fail
GP,M,15,U,LE3,T,2,2,services,services,home,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,1,3,4,1,15,15,15,45,Very Good
GP,F,15,U,GT3,T,1,1,other,other,home,father,0,2,0,no,yes,no,yes,no,yes,yes,no,4,3,2,2,3,4,1,9,10,10,29,Satisfied
GP,F,15,U,GT3,T,4,4,services,services,reputation,father,1,2,1,no,no,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,1,7,9,8,24,Fail
GP,F,16,U,LE3,T,2,2,at_home,other,course,mother,0,2,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,2,1,8,7,6,21,Fail
GP,F,15,U,GT3,T,4,2,other,other,reputation,mother,0,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,1,1,13,14,14,41,Very Good
GP,M,16,U,GT3,T,2,2,services,other,reputation,father,1,2,1,no,no,yes,yes,no,yes,yes,no,4,4,2,1,1,3,1,11,10,10,31,Satisfied
GP,F,16,U,GT3,T,3,3,other,other,home,mother,0,3,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,3,4,0,7,7,8,22,Fail
GP,F,15,U,GT3,T,4,3,services,other,reputation,mother,0,1,0,no,no,yes,yes,yes,yes,yes,no,4,5,5,1,3,1,1,16,17,18,51,Excellent
GP,F,16,U,LE3,T,3,1,other,other,home,father,0,2,0,yes,yes,no,no,yes,yes,no,no,3,3,3,2,3,2,1,7,6,6,19,Fail
GP,F,16,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,1,1,0,11,10,10,31,Satisfied
GP,M,15,U,LE3,T,2,2,services,health,reputation,mother,0,4,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,4,1,11,13,14,38,Good
GP,F,15,R,GT3,T,1,1,at_home,other,home,mother,1,4,1,yes,yes,yes,yes,yes,yes,yes,no,3,1,2,1,1,1,1,7,10,10,27,Satisfied
GP,M,16,R,GT3,T,4,3,services,other,reputation,mother,1,1,0,yes,yes,no,yes,no,yes,yes,no,3,3,3,1,1,4,1,11,15,15,41,Very Good
GP,F,16,U,GT3,T,2,1,other,other,course,mother,0,2,0,no,yes,yes,no,yes,yes,no,yes,4,3,5,1,1,5,1,8,9,10,27,Satisfied
GP,F,16,U,GT3,T,4,4,other,other,reputation,mother,0,1,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,2,1,1,11,14,14,39,Good
GP,F,16,U,GT3,T,4,3,other,at_home,course,mother,0,3,0,yes,yes,yes,no,yes,yes,yes,no,5,3,5,1,1,3,0,7,9,8,24,Fail
GP,M,16,U,GT3,T,4,4,services,services,other,mother,0,1,0,yes,yes,yes,yes,yes,yes,yes,no,4,5,5,3,4,4,1,7,7,5,19,Fail
GP,M,16,U,GT3,T,4,4,services,teacher,other,father,0,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,4,0,16,17,17,50,Excellent
GP,M,15,U,GT3,T,4,4,services,other,course,mother,0,1,0,no,yes,no,yes,no,yes,yes,no,5,3,3,1,1,5,1,10,13,14,37,Good
GP,M,15,U,GT3,A,3,4,services,other,course,mother,0,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,1,1,0,16,18,18,52,Excellent
GP,F,15,U,GT3,A,3,3,other,health,reputation,father,0,4,0,yes,no,no,no,yes,yes,no,no,4,3,3,1,1,4,1,10,11,11,32,Satisfied
GP,F,15,U,GT3,T,2,2,other,other,course,mother,0,4,0,yes,yes,yes,no,yes,yes,yes,no,5,1,2,1,1,3,1,7,8,8,23,Fail
GP,M,16,U,GT3,T,3,3,services,other,home,father,0,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,1,16,18,18,52,Excellent
GP,M,15,R,GT3,T,4,4,other,other,home,father,1,4,0,no,yes,yes,yes,yes,yes,yes,yes,1,3,5,3,4,1,1,10,13,13,36,Good
GP,F,16,U,LE3,T,4,4,health,health,other,mother,0,3,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,1,14,15,16,45,Very Good
GP,M,15,U,LE3,A,4,4,teacher,teacher,course,mother,0,1,0,no,no,no,yes,yes,yes,yes,no,5,5,3,1,1,4,1,18,19,19,56,Excellent
GP,F,16,R,GT3,T,3,3,services,other,reputation,father,0,3,1,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,0,7,10,10,27,Satisfied
GP,F,16,U,GT3,T,2,2,at_home,other,home,mother,0,2,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,5,1,10,13,13,36,Good
GP,M,15,U,LE3,T,4,2,teacher,other,course,mother,0,1,0,no,no,no,no,yes,yes,yes,no,3,5,2,1,1,3,1,18,19,19,56,Excellent
GP,M,15,R,GT3,T,2,1,health,services,reputation,mother,0,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,2,1,1,5,1,9,9,9,27,Satisfied
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,father,0,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,2,5,1,15,15,16,46,Excellent
GP,M,15,U,GT3,T,4,4,other,teacher,reputation,father,1,2,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,2,1,11,13,14,38,Good
GP,M,16,U,GT3,T,3,3,other,services,home,father,1,1,0,no,no,no,yes,yes,yes,yes,no,5,4,2,1,1,5,0,13,14,13,40,Very Good
GP,M,15,U,GT3,T,3,4,other,other,reputation,father,0,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,1,14,13,13,40,Very Good
GP,F,15,U,GT3,T,1,2,at_home,services,course,mother,0,2,0,no,no,no,no,no,yes,yes,no,3,2,3,1,2,1,1,16,15,15,46,Excellent
GP,M,15,U,GT3,T,2,2,services,services,home,father,0,4,0,no,yes,yes,yes,yes,yes,yes,no,5,5,4,1,2,5,1,16,14,15,45,Very Good
GP,F,16,U,LE3,T,2,4,other,health,course,father,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,2,1,2,5,1,13,13,13,39,Good
GP,F,16,U,GT3,T,2,2,other,other,home,mother,0,2,0,no,no,yes,no,yes,yes,yes,yes,5,4,4,1,1,5,0,8,7,8,23,Fail
GP,M,15,U,GT3,T,3,4,services,services,home,father,0,1,0,yes,no,no,no,yes,yes,yes,no,5,5,5,3,2,5,0,13,13,12,38,Good
GP,F,15,U,LE3,A,3,4,other,other,home,mother,0,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,7,10,11,28,Satisfied
GP,F,over_18,U,GT3,T,1,1,at_home,other,course,other,0,2,1,no,yes,no,no,no,no,no,no,3,4,2,1,1,5,1,7,8,9,24,Fail
GP,M,18,R,GT3,T,2,2,services,other,reputation,mother,0,1,1,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,2,4,0,7,4,0,11,Fail
GP,M,16,R,GT3,T,4,4,teacher,teacher,course,mother,0,1,0,no,no,yes,yes,yes,yes,yes,no,3,5,5,2,4,4,1,18,18,18,54,Excellent
GP,F,15,R,GT3,T,3,4,services,teacher,course,father,1,3,1,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,12,0,0,12,Fail
GP,F,15,U,GT3,T,1,1,at_home,other,course,mother,1,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,2,4,0,8,0,0,8,Fail
GP,F,17,U,LE3,T,2,2,other,other,course,father,0,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,5,1,10,13,12,35,Good
GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,0,9,0,0,9,Fail
GP,F,15,U,GT3,T,4,4,services,at_home,course,mother,0,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,0,11,0,0,11,Fail
GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,1,2,0,no,no,no,no,yes,yes,no,no,5,4,5,2,4,5,0,10,0,0,10,Fail
GP,F,16,U,GT3,A,3,3,other,other,course,other,1,1,1,no,yes,no,yes,no,yes,yes,yes,4,3,2,1,1,5,0,4,0,0,4,Fail
GP,M,16,U,LE3,T,1,1,services,other,course,mother,0,2,1,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,5,0,14,12,12,38,Good
GP,F,15,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,5,0,16,16,15,47,Excellent
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,1,4,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,3,0,7,9,0,16,Fail
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,1,1,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,1,9,9,9,27,Satisfied
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,0,3,0,no,yes,yes,yes,yes,yes,yes,no,4,2,2,1,1,5,1,9,11,11,31,Satisfied
GP,F,16,U,LE3,T,1,1,at_home,at_home,course,mother,0,1,0,no,no,no,no,yes,yes,yes,no,3,4,4,3,3,1,1,14,14,13,41,Very Good
GP,M,17,U,GT3,T,2,1,other,other,home,mother,0,1,1,no,yes,no,no,yes,yes,yes,no,5,4,5,1,2,5,0,5,0,0,5,Fail
GP,F,15,U,GT3,T,1,1,other,services,course,father,0,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,2,1,2,5,0,8,11,11,30,Satisfied
GP,F,15,U,GT3,T,3,2,health,services,home,father,0,2,1,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,3,0,6,7,0,13,Fail
GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,0,2,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,5,1,10,11,11,32,Satisfied
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,0,1,0,no,yes,no,no,yes,no,yes,yes,3,3,2,2,1,5,0,7,6,0,13,Fail
GP,M,15,U,LE3,A,2,1,services,other,course,mother,1,1,1,no,no,no,no,yes,yes,yes,no,4,5,5,2,4,5,0,8,9,10,27,Satisfied
GP,M,18,U,LE3,T,1,1,other,other,course,mother,0,1,1,no,no,no,no,yes,no,yes,yes,2,3,5,2,4,4,0,6,5,0,11,Fail
GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,0,1,1,no,no,no,yes,yes,yes,no,yes,4,4,4,3,4,5,1,12,13,14,39,Good
GP,F,15,R,GT3,T,3,3,services,services,reputation,other,1,3,1,no,yes,yes,yes,yes,yes,yes,yes,4,2,1,2,3,3,1,10,10,10,30,Satisfied
GP,M,over_18,U,GT3,T,3,2,services,at_home,home,mother,0,1,1,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,5,0,0,5,Fail
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,0,1,0,yes,yes,no,no,yes,yes,no,yes,4,2,1,1,1,4,0,11,11,12,34,Good
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,0,2,0,yes,no,yes,yes,yes,yes,no,no,4,4,4,1,1,1,1,11,8,8,27,Satisfied
GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,0,1,0,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,1,16,12,13,41,Very Good
GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,1,1,1,no,yes,no,yes,no,yes,no,no,5,2,5,1,4,4,1,9,8,10,27,Satisfied
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,1,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,1,17,15,15,47,Excellent
GP,M,16,U,GT3,T,3,3,other,services,course,father,0,2,1,no,yes,yes,no,yes,yes,yes,yes,4,5,5,3,4,5,1,10,12,12,34,Good
GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,1,1,1,no,no,no,yes,yes,no,yes,yes,3,3,2,2,2,5,0,7,6,0,13,Fail
GP,M,15,R,GT3,T,3,2,other,other,course,mother,1,2,1,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,3,1,5,9,7,21,Fail
GP,M,16,U,LE3,T,1,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,no,4,4,4,2,4,5,0,7,0,0,7,Fail
GP,M,17,U,GT3,T,1,3,at_home,services,course,father,0,1,0,no,no,no,no,yes,no,yes,no,5,3,3,1,4,2,1,10,10,10,30,Satisfied
GP,M,17,R,LE3,T,1,1,other,services,course,mother,1,2,1,no,no,no,yes,yes,no,no,yes,5,3,5,1,4,5,0,5,8,7,20,Fail
GP,M,16,U,GT3,T,2,2,other,other,course,father,0,2,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,4,1,10,10,10,30,Satisfied
GP,F,16,U,GT3,T,4,2,health,services,home,father,0,2,0,no,no,yes,no,yes,yes,yes,yes,4,2,3,1,1,3,0,14,15,16,45,Very Good
GP,F,16,U,GT3,T,2,2,other,other,home,mother,0,2,0,no,yes,yes,no,no,yes,yes,no,5,1,5,1,1,4,0,6,7,0,13,Fail
GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,0,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,2,1,1,3,0,14,14,14,42,Very Good
GP,M,16,U,GT3,T,3,4,other,other,course,father,1,1,1,no,yes,no,yes,no,yes,yes,no,3,4,5,2,4,2,0,6,5,0,11,Fail
GP,M,16,U,GT3,T,1,1,other,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,1,3,1,13,15,16,44,Very Good
GP,M,17,U,LE3,T,4,4,teacher,other,reputation,mother,0,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,1,3,5,0,13,11,10,34,Good
GP,F,16,U,GT3,T,1,3,at_home,services,home,mother,0,2,1,no,no,no,yes,no,yes,yes,yes,4,3,5,1,1,3,0,8,7,0,15,Fail
GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,5,1,1,4,1,10,11,9,30,Satisfied
GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,4,4,4,3,4,4,1,10,9,9,28,Satisfied
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,1,2,0,no,no,yes,yes,no,yes,yes,no,3,4,4,1,4,5,1,13,13,11,37,Good
GP,M,17,U,GT3,T,3,3,other,other,reputation,father,0,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,1,6,5,6,17,Fail
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,0,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,1,10,8,9,27,Satisfied
GP,M,17,U,GT3,T,4,3,other,other,course,mother,0,2,0,no,yes,no,yes,yes,yes,yes,yes,5,2,3,1,1,2,1,10,10,11,31,Satisfied
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,0,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,1,9,8,8,25,Satisfied
GP,M,16,U,GT3,T,3,3,services,other,home,mother,0,2,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,3,1,12,13,12,37,Good
GP,F,17,U,GT3,T,2,4,services,services,reputation,father,0,2,0,no,yes,no,yes,yes,yes,no,no,5,4,2,2,3,5,0,16,17,17,50,Excellent
GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,0,2,0,no,yes,yes,no,yes,yes,yes,no,1,2,2,1,2,1,1,12,13,12,37,Good
GP,M,17,U,GT3,T,3,3,services,services,other,mother,0,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,1,12,12,11,35,Good
GP,M,16,U,GT3,T,1,2,services,services,other,mother,0,1,0,no,yes,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,1,11,12,11,34,Good
GP,M,16,U,LE3,T,2,1,other,other,course,mother,0,2,0,no,no,yes,yes,yes,yes,yes,yes,4,2,3,1,2,5,0,15,15,15,45,Very Good
GP,F,17,U,GT3,A,3,3,health,other,reputation,mother,0,2,0,no,yes,no,no,no,yes,yes,yes,3,3,3,1,3,3,1,8,7,9,24,Fail
GP,M,17,R,GT3,T,1,2,at_home,other,home,mother,0,2,0,no,no,no,no,yes,yes,no,no,3,1,3,1,4,3,1,8,9,10,27,Satisfied
GP,F,16,U,GT3,T,2,3,services,services,course,mother,0,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,2,1,11,12,13,36,Good
GP,F,17,U,GT3,T,1,1,at_home,services,course,mother,0,2,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,3,0,8,8,9,25,Satisfied
GP,M,17,U,GT3,T,1,2,at_home,services,other,other,1,2,0,no,no,yes,yes,no,yes,yes,no,4,4,4,3,4,5,1,7,8,8,23,Fail
GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,0,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,5,1,8,9,10,27,Satisfied
GP,M,16,U,GT3,T,2,3,other,other,home,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,3,0,13,14,14,41,Very Good
GP,F,17,U,LE3,T,2,4,services,services,course,father,0,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,1,5,0,14,15,15,44,Very Good
GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,0,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,5,1,17,15,16,48,Excellent
GP,M,16,R,LE3,T,3,3,teacher,other,home,father,1,1,0,no,yes,yes,yes,yes,yes,yes,no,3,3,4,3,4,3,1,9,9,10,28,Satisfied
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,0,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,2,1,2,3,0,9,9,10,28,Satisfied
GP,F,16,U,GT3,T,4,3,health,other,home,mother,0,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,4,2,1,16,16,16,48,Excellent
GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,0,2,0,yes,yes,yes,yes,yes,yes,no,no,4,4,3,1,3,4,1,8,10,10,28,Satisfied
GP,F,17,U,GT3,T,1,1,other,other,course,mother,0,2,0,no,yes,yes,no,no,yes,no,no,4,4,4,1,3,1,1,9,9,10,28,Satisfied
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,1,4,0,no,yes,yes,yes,no,yes,yes,no,5,3,5,1,1,5,1,10,10,11,31,Satisfied
GP,F,16,U,GT3,A,3,1,services,other,course,mother,0,2,1,no,yes,yes,no,yes,yes,yes,no,2,3,3,2,2,4,1,7,7,7,21,Fail
GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,0,2,0,no,no,yes,yes,yes,yes,yes,yes,1,3,2,1,1,1,1,11,12,13,36,Good
GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,1,1,0,no,yes,yes,no,yes,yes,no,no,4,3,2,1,4,5,1,9,9,10,28,Satisfied
GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,2,1,1,4,1,7,7,7,21,Fail
GP,F,over_18,U,GT3,T,3,3,other,other,reputation,other,0,4,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,3,1,8,8,8,24,Fail
GP,M,17,U,LE3,T,4,4,services,other,home,mother,0,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,5,3,4,3,1,12,12,13,37,Good
GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,0,2,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,1,1,4,0,12,13,14,39,Good
GP,M,18,U,GT3,T,2,2,services,other,home,mother,0,2,1,no,yes,yes,yes,yes,yes,yes,no,4,4,4,2,4,5,1,6,7,8,21,Fail
GP,F,17,R,LE3,T,4,4,services,other,other,mother,0,1,0,no,yes,yes,no,yes,yes,no,no,5,2,1,1,2,3,1,8,10,10,28,Satisfied
GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,4,4,4,1,3,1,1,14,15,15,44,Very Good
GP,M,18,U,LE3,T,3,3,services,health,home,father,0,2,1,no,yes,yes,no,yes,yes,yes,no,3,2,4,2,4,4,1,6,6,8,20,Fail
GP,F,17,U,GT3,T,2,3,at_home,other,home,father,1,1,0,no,yes,yes,no,yes,yes,no,no,3,3,3,1,4,3,1,7,7,8,22,Fail
GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,0,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,1,4,1,9,10,10,29,Satisfied
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,1,2,5,1,6,6,6,18,Fail
GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,0,3,1,no,yes,no,yes,yes,yes,no,yes,4,3,4,1,1,5,0,6,5,0,11,Fail
GP,F,16,U,GT3,T,2,3,services,teacher,other,mother,0,2,0,yes,no,no,no,yes,yes,yes,no,2,3,1,1,1,3,1,16,16,17,49,Excellent
GP,M,18,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,3,4,4,0,12,13,13,38,Good
GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,0,3,0,no,yes,no,yes,no,yes,yes,no,5,3,2,1,1,5,0,13,13,14,40,Very Good
GP,F,17,U,GT3,T,3,2,other,other,course,mother,0,2,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,3,3,1,16,15,15,46,Excellent
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,0,2,0,no,yes,yes,no,no,yes,yes,no,5,3,3,1,3,3,1,12,11,12,35,Good
